date,temp_ambient
2022-01-06 09:30:00+00:00,-12.777666666666667
2022-01-06 09:45:00+00:00,-12.878666666666668
2022-01-06 10:00:00+00:00,-12.906666666666666
2022-01-06 10:15:00+00:00,-13.013
2022-01-06 10:30:00+00:00,-13.135
2022-01-06 10:45:00+00:00,-13.112
2022-01-06 11:00:00+00:00,-13.151379310344828
2022-01-06 11:15:00+00:00,-13.169333333333332
2022-01-06 11:30:00+00:00,-13.210666666666667
2022-01-06 11:45:00+00:00,-13.448
2022-01-06 12:00:00+00:00,-13.555333333333333
2022-01-06 12:15:00+00:00,-13.623333333333333
2022-01-06 12:30:00+00:00,-13.641333333333334
2022-01-06 12:45:00+00:00,-13.712
2022-01-06 13:00:00+00:00,-13.763
2022-01-06 13:15:00+00:00,-13.968
2022-01-06 13:30:00+00:00,-14.035333333333334
2022-01-06 13:45:00+00:00,-14.019666666666668
2022-01-06 14:00:00+00:00,-13.785333333333334
2022-01-06 14:15:00+00:00,-13.305666666666667
2022-01-06 14:30:00+00:00,-12.890333333333334
2022-01-06 14:45:00+00:00,-12.532666666666668
2022-01-06 15:00:00+00:00,-12.077333333333334
2022-01-06 15:15:00+00:00,-11.927999999999999
2022-01-06 15:30:00+00:00,-11.516
2022-01-06 15:45:00+00:00,-11.216333333333333
2022-01-06 16:00:00+00:00,-10.937666666666667
2022-01-06 16:15:00+00:00,-10.320666666666666
2022-01-06 16:30:00+00:00,-9.836666666666668
2022-01-06 16:45:00+00:00,-9.907333333333334
2022-01-06 17:00:00+00:00,-9.756666666666666
2022-01-06 17:15:00+00:00,-9.534666666666668
2022-01-06 17:30:00+00:00,-9.117666666666668
2022-01-06 17:45:00+00:00,-9.194333333333333
2022-01-06 18:00:00+00:00,-9.160333333333334
2022-01-06 18:15:00+00:00,-9.250666666666666
2022-01-06 18:30:00+00:00,-8.931724137931035
2022-01-06 18:45:00+00:00,-8.652333333333333
2022-01-06 19:00:00+00:00,-8.672
2022-01-06 19:15:00+00:00,-8.631666666666666
2022-01-06 19:30:00+00:00,-8.735666666666667
