date,temp_ambient,temp_system,temp_atmos_60,temp_atmos_10
2022-01-03 14:15:00+00:00,-10.798,10.628666666666668,-15.23,-15.14
2022-01-03 14:30:00+00:00,-10.964333333333334,10.844,-14.97,-14.75
2022-01-03 14:45:00+00:00,-10.792666666666666,10.863333333333332,-14.76,-14.59
2022-01-03 15:00:00+00:00,-9.937666666666669,11.512666666666666,-14.17,-13.94
2022-01-03 15:15:00+00:00,-9.658666666666669,12.086,-13.71,-13.4
2022-01-03 15:30:00+00:00,-9.355333333333334,12.748666666666669,-13.18,-12.81
2022-01-03 15:45:00+00:00,-8.662666666666667,13.536333333333337,-12.72,-12.3
2022-01-03 16:00:00+00:00,-8.503666666666668,13.979333333333331,-12.47,-12.02
2022-01-03 16:15:00+00:00,-7.788666666666667,14.659666666666668,-11.9,-11.34
2022-01-03 16:30:00+00:00,-7.463666666666667,14.782,-11.59,-11.02
2022-01-03 16:45:00+00:00,-7.0,15.084666666666667,-11.11,-10.44
2022-01-03 17:00:00+00:00,-6.867999999999999,15.453333333333337,-10.81,-10.06
2022-01-03 17:15:00+00:00,-6.45,15.525,-10.69,-9.99
2022-01-03 17:30:00+00:00,-6.371333333333333,15.718333333333334,-10.51,-9.68
2022-01-03 17:45:00+00:00,-6.532666666666667,15.612068965517242,-10.29,-9.48
2022-01-03 18:00:00+00:00,-6.237333333333334,15.790666666666668,-10.02,-9.25
2022-01-03 18:15:00+00:00,-5.599333333333333,16.50133333333333,-9.74,-8.92
2022-01-03 18:30:00+00:00,-5.146206896551725,17.336000000000002,-9.45,-8.66
2022-01-03 18:45:00+00:00,-4.736666666666666,18.007,-9.21,-8.42
2022-01-03 19:00:00+00:00,-4.586666666666667,18.39966666666667,-8.78,-7.99
2022-01-03 19:15:00+00:00,-3.8373333333333335,19.133333333333333,-8.26,-7.49
2022-01-03 19:30:00+00:00,-3.3886666666666665,19.894333333333336,-8.06,-7.32
2022-01-03 19:45:00+00:00,-2.8643333333333336,20.464,-7.8,-7.01
2022-01-03 20:00:00+00:00,-2.432,20.819666666666667,-7.49,-6.7
2022-01-03 20:15:00+00:00,-2.81,20.814666666666664,-7.53,-6.76
2022-01-03 20:30:00+00:00,-2.6896666666666667,20.69633333333333,-7.38,-6.63
2022-01-03 20:45:00+00:00,-2.5296666666666665,20.749333333333333,-7.12,-6.44
2022-01-03 21:00:00+00:00,-2.570666666666667,20.597666666666665,-7.19,-6.48
2022-01-03 21:15:00+00:00,-2.514,20.351333333333333,-7.18,-6.49
2022-01-03 21:30:00+00:00,-2.588,20.28666666666667,-7.28,-6.65
2022-01-03 21:45:00+00:00,-2.967,19.84933333333333,-7.23,-6.66
2022-01-03 22:00:00+00:00,-3.422,19.16933333333333,-7.3,-6.78
2022-01-03 22:15:00+00:00,-3.3633333333333337,18.838,-7.32,-6.88
2022-01-03 22:30:00+00:00,-4.1,18.429,-7.55,-7.2
2022-01-03 22:45:00+00:00,-5.217,16.853103448275863,-7.78,-7.51
2022-01-03 23:00:00+00:00,-5.627,15.725,-7.9,-7.65
2022-01-03 23:15:00+00:00,-5.776,15.073,-8.0,-7.77
2022-01-03 23:30:00+00:00,-5.932333333333333,14.699333333333334,-8.12,-7.91
2022-01-03 23:45:00+00:00,-6.087999999999999,14.631333333333334,-8.17,-8.1
2022-01-04 00:00:00+00:00,-6.310333333333333,14.565666666666669,-8.24,-8.3
2022-01-04 00:15:00+00:00,-6.325,14.38,-8.1,-8.14
2022-01-04 00:30:00+00:00,-6.267,14.195333333333334,-8.08,-8.07
2022-01-04 00:45:00+00:00,-6.218333333333334,14.114,-8.09,-8.05
2022-01-04 01:00:00+00:00,-6.236000000000001,14.043666666666669,-7.98,-8.04
2022-01-04 01:15:00+00:00,-6.170333333333334,14.020666666666669,-7.89,-7.99
2022-01-04 01:30:00+00:00,-5.980344827586207,14.140333333333333,-7.81,-7.96
